StoreNumber,minuteClinicID,opticalClinicID,storeType,covaxInd,bannerBrandInd,bannerBrandDesc,minuteClinicName,pharmacyNCPDPProviderIdentifier,addressLine,addressCityDescriptionText,addressState,addressZipCode,addressCountry,geographicLatitudePoint,geographicLongitudePoint,indicatorStoreTwentyFourHoursOpen,indicatorPrescriptionService,indicatorPhotoCenterService,indicatorMinuteClinicService,indicatorOpticalService,instorePickupService,indicatorDriveThruService,indicatorPharmacyTwentyFourHoursOpen,rxConvertedFlag,indicatorCircularConverted,indicatorH1N1FluShot,indicatorRxFluFlag,indicatorWicService,snapIndicator,indicatorVaccineServiceSupport,indicatorPneumoniaShotService,indicatorWeeklyAd,indicatorCVSStore,indicatorStorePickup,storeLocationTimeZone,storePhonenumber,pharmacyPhonenumber,adVersionCdCurrent,distance,locationID,waittime,hmpilstatus,sameDayStatus,addedWTLunchDuration,ageThreshold,gracePeriod,alertMessage,waitTimeEnabled,scheduleEnabled,hmpilEnabled,waitTimeOpenBuffer,waitTimeCloseBuffer,checkInReminder,sameDayEnabled,reasonforvisits,storeOpen_Mon,storeClose_Mon,storeOpen_Tue,storeClose_Tue,storeOpen_Wed,storeClose_Wed,storeOpen_Thu,storeClose_Thu,storeOpen_Fri,storeClose_Fri,storeOpen_Sat,storeClose_Sat,storeOpen_Sun,storeClose_Sun,minuteClinicOpen_Mon,minuteClinicClose_Mon,minuteClinicOpen_Tue,minuteClinicClose_Tue,minuteClinicOpen_Wed,minuteClinicClose_Wed,minuteClinicOpen_Thu,minuteClinicClose_Thu,minuteClinicOpen_Fri,minuteClinicClose_Fri,minuteClinicOpen_Sat,minuteClinicClose_Sat,minuteClinicOpen_Sun,minuteClinicClose_Sun,pharmacyOpen_Mon,pharmacyClose_Mon,pharmacyOpen_Tue,pharmacyClose_Tue,pharmacyOpen_Wed,pharmacyClose_Wed,pharmacyOpen_Thu,pharmacyClose_Thu,pharmacyOpen_Fri,pharmacyClose_Fri,pharmacyOpen_Sat,pharmacyClose_Sat,pharmacyOpen_Sun,pharmacyClose_Sun,minuteClinicNpBreakHours_Mon,minuteClinicNpBreakHours_Tue,minuteClinicNpBreakHours_Wed,minuteClinicNpBreakHours_Thu,minuteClinicNpBreakHours_Fri,minuteClinicNpBreakHours_Sat,minuteClinicNpBreakHours_Sun
2863,291,0,0,Y,1,CVS,Inside CVS Pharmacy,1474799,2045 PLUM GROVE RD,ROLLING MEADOWS,IL,60008,US,42.0879,-88.0445,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,CST,8473032451,8473032451,H,3.71,1885,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Travel Health | Ear Wax Removal | Post Vaccination Side Effects | Moderna COVID-19 Vaccine,Primary Series (ages 12 and older) | Mesa B2B | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Moderna COVID-19 Bivalent Booster (ages 12 and older) | Pfizer COVID-19 Bivalent Booster (ages 5 to 11 years) | Pfizer Bivalent (ages 18 mos to 4 yrs) | Patient Care Transformation | Chronic: Diabetes, Hypertension, etc. | Sleep Assessment | Fever and Cough or Shortness of breath | Antibody Test (for a previous COVID-19 infection)",8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 11:00 PM,8:00 AM, 11:00 PM,8:00 AM, 10:00 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,9:00 AM, 5:30 PM,9:00 AM, 4:30 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,9:00 AM, 06:00 PM,9:00 AM, 06:00 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
2797,507,0,0,Y,1,CVS,Inside CVS Pharmacy,1474232,9640 N MILWAUKEE AVE,NILES,IL,60714,US,42.0554,-87.8396,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,CST,8475443831,8475443831,H,8.21,2627,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Pneumonia Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Travel Health | Ear Wax Removal | Post Vaccination Side Effects | Mesa B2B | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Pfizer COVID-19 Bivalent Booster (ages 12 and older) | Pfizer COVID-19 Bivalent Booster (ages 5 to 11 years) | Pfizer Bivalent (ages 18 mos to 4 yrs) | Sleep Assessment | Fever and Cough or Shortness of breath",7:00 AM, 10:00 PM,7:00 AM, 10:00 PM,7:00 AM, 10:00 PM,7:00 AM, 10:00 PM,7:00 AM, 10:00 PM,7:00 AM, 10:00 PM,7:00 AM, 10:00 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,9:00 AM, 5:30 PM,9:00 AM, 4:30 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,9:00 AM, 06:00 PM,9:00 AM, 06:00 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
8734,296,0,0,Y,1,CVS,Inside CVS Pharmacy,1479662,1801 W GOLF RD,SCHAUMBURG,IL,60194,US,42.0469,-88.1246,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,CST,8478851326,8478851326,H,8.69,1884,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Travel Health | Ear Wax Removal | Post Vaccination Side Effects | Pfizer COVID-19 Vaccine,Primary Series (ages 12 and older) | Pfizer COVID-19 Vaccine, Primary Series (ages 5 to 11 yrs) | Mesa B2B | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Pfizer COVID-19 Bivalent Booster (ages 12 and older) | Pfizer COVID-19 Bivalent Booster (ages 5 to 11 years) | Pfizer Bivalent (ages 18 mos to 4 yrs) | Patient Care Transformation | Chronic: Diabetes, Hypertension, etc. | Sleep Assessment | Fever and Cough or Shortness of breath | Antibody Test (for a previous COVID-19 infection)",8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,9:00 AM, 5:30 PM,9:00 AM, 4:30 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,9:00 AM, 06:00 PM,9:00 AM, 06:00 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
141,1141,13010,0,Y,1,CVS,Inside CVS Pharmacy,1481148,936 WILLOW RD,NORTHBROOK,IL,60062,US,42.1069,-87.8038,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,N,Y,N,N,Y,Y,Y,CST,8472913596,8472913596,H,9.04,1896,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Travel Health | Ear Wax Removal | Post Vaccination Side Effects | Pfizer COVID-19 Vaccine,Primary Series (ages 12 and older) | Mesa B2B | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Pfizer COVID-19 Bivalent Booster (ages 12 and older) | Pfizer COVID-19 Bivalent Booster (ages 5 to 11 years) | Pfizer Bivalent (ages 18 mos to 4 yrs) | Patient Care Transformation | Chronic: Diabetes, Hypertension, etc. | Sleep Assessment | Fever and Cough or Shortness of breath | Antibody Test (for a previous COVID-19 infection)",8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,9:00 AM, 5:30 PM,9:00 AM, 4:30 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,9:00 AM, 06:00 PM,9:00 AM, 06:00 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
7143,378,0,0,Y,1,CVS,Inside CVS Pharmacy,1477846,1855 W IRVING PARK RD,SCHAUMBURG,IL,60193,US,42.0025,-88.1267,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,CST,6308935570,6308935570,H,8.51,1883,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Travel Health | Ear Wax Removal | Post Vaccination Side Effects | Pfizer COVID-19 Vaccine,Primary Series (ages 12 and older) | Mesa B2B | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Pfizer COVID-19 Bivalent Booster (ages 12 and older) | Pfizer COVID-19 Bivalent Booster (ages 5 to 11 years) | Pfizer Bivalent (ages 18 mos to 4 yrs) | Patient Care Transformation | Chronic: Diabetes, Hypertension, etc. | Sleep Assessment | Fever and Cough or Shortness of breath | Antibody Test (for a previous COVID-19 infection)",8:00 AM, 11:00 PM,8:00 AM, 11:00 PM,8:00 AM, 11:00 PM,8:00 AM, 11:00 PM,8:00 AM, 11:00 PM,8:00 AM, 11:00 PM,8:00 AM, 11:00 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,9:00 AM, 5:30 PM,9:00 AM, 4:30 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,9:00 AM, 06:00 PM,9:00 AM, 05:00 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
2860,358,0,0,Y,1,CVS,Inside CVS Pharmacy,1474787,110 W NORTH AVE,ELMHURST,IL,60126,US,41.9057,-87.9406,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,CST,6306172830,6306172830,H,7.39,1886,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Travel Health | Ear Wax Removal | Post Vaccination Side Effects | Moderna COVID-19 Vaccine,Primary Series (ages 12 and older) | Mesa B2B | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Moderna COVID-19 Bivalent Booster (ages 12 and older) | Pfizer COVID-19 Bivalent Booster (ages 5 to 11 years) | Pfizer Bivalent (ages 18 mos to 4 yrs) | Patient Care Transformation | Chronic: Diabetes, Hypertension, etc. | Sleep Assessment | Fever and Cough or Shortness of breath | Antibody Test (for a previous COVID-19 infection)",Open 24 Hours,,Open 24 Hours,,Open 24 Hours,,Open 24 Hours,,Open 24 Hours,,Open 24 Hours,,Open 24 Hours,,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,9:00 AM, 5:30 PM,9:00 AM, 4:30 PM,Open 24 Hours,,Open 24 Hours,,Open 24 Hours,,Open 24 Hours,,Open 24 Hours,,Open 24 Hours,,Open 24 Hours,,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
2786,376,0,0,Y,1,CVS,Inside CVS Pharmacy,1476882,255 N MCLEAN BLVD,SOUTH ELGIN,IL,60177,US,41.9968,-88.3152,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,CST,8476957193,8476957193,H,16.18,1882,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Travel Health | Ear Wax Removal | Post Vaccination Side Effects | Pfizer COVID-19 Vaccine,Primary Series (ages 12 and older) | Mesa B2B | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Pfizer COVID-19 Bivalent Booster (ages 5 to 11 years) | Patient Care Transformation | Chronic: Diabetes, Hypertension, etc. | Sleep Assessment | Fever and Cough or Shortness of breath | Antibody Test (for a previous COVID-19 infection)",8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,9:00 AM, 5:30 PM,9:00 AM, 4:30 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,9:00 AM, 06:00 PM,9:00 AM, 06:00 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,12:30 PM - 1:00 PM,12:30 PM - 1:00 PM
8760,356,0,0,Y,1,CVS,Inside CVS Pharmacy,1479270,3333 CENTRAL ST,EVANSTON,IL,60201,US,42.0653,-87.7269,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,CST,8478693800,8478693800,H,10.17,1911,69,NULL,Active,0,18,90,,Y,Y,N,0,0,30,Y,"Flu Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Travel Health | Ear Wax Removal | Post Vaccination Side Effects | Pfizer COVID-19 Vaccine, Primary Series (ages 5 to 11 yrs) | Mesa B2B | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Moderna COVID-19 Bivalent Booster (ages 12 and older) | Pfizer COVID-19 Bivalent Booster (ages 5 to 11 years) | Pfizer Bivalent (ages 18 mos to 4 yrs) | Patient Care Transformation | Chronic: Diabetes, Hypertension, etc. | Sleep Assessment | Fever and Cough or Shortness of breath | Antibody Test (for a previous COVID-19 infection)",8:00 AM, 11:00 PM,8:00 AM, 11:00 PM,8:00 AM, 11:00 PM,8:00 AM, 11:00 PM,8:00 AM, 11:00 PM,8:00 AM, 11:00 PM,8:00 AM, 11:00 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,9:00 AM, 5:30 PM,9:00 AM, 4:30 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,9:00 AM, 06:00 PM,9:00 AM, 06:00 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
5688,324,0,0,Y,1,CVS,Inside CVS Pharmacy,1477276,1099 W ARMY TRAIL RD,BARTLETT,IL,60103,US,41.9458,-88.2074,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,CST,6303723120,6303723120,H,14.64,1887,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Travel Health | Ear Wax Removal | Post Vaccination Side Effects | Mesa B2B | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Pfizer COVID-19 Bivalent Booster (ages 12 and older) | Pfizer Bivalent (ages 18 mos to 4 yrs) | Patient Care Transformation | Chronic: Diabetes, Hypertension, etc. | Sleep Assessment | Fever and Cough or Shortness of breath | Antibody Test (for a previous COVID-19 infection)",8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,8:30 AM, 7:00 PM,8:30 AM, 7:00 PM,8:30 AM, 7:00 PM,8:30 AM, 7:00 PM,8:30 AM, 7:00 PM,9:00 AM, 4:00 PM,9:00 AM, 4:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,9:00 AM, 06:00 PM,9:00 AM, 06:00 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,12:30 PM - 1:00 PM,12:30 PM - 1:00 PM
5797,517,0,0,Y,1,CVS,Inside CVS Pharmacy,1477151,26W212 GENEVA RD,CAROL STREAM,IL,60188,US,41.8882,-88.1368,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,CST,6305101065,6305101065,H,19.53,1881,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Travel Health | Ear Wax Removal | Post Vaccination Side Effects | Pfizer COVID-19 Vaccine,Primary Series (ages 12 and older) | Pfizer COVID-19 Vaccine, Primary Series (ages 5 to 11 yrs) | Mesa B2B | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Pfizer COVID-19 Bivalent Booster (ages 12 and older) | Pfizer COVID-19 Bivalent Booster (ages 5 to 11 years) | Pfizer Bivalent (ages 18 mos to 4 yrs) | Patient Care Transformation | Chronic: Diabetes, Hypertension, etc. | Sleep Assessment | Fever and Cough or Shortness of breath | Antibody Test (for a previous COVID-19 infection)",8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,9:00 AM, 6:00 PM,9:00 AM, 6:00 PM,9:00 AM, 6:00 PM,9:00 AM, 6:00 PM,9:00 AM, 6:00 PM,9:00 AM, 3:00 PM,9:00 AM, 3:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,9:00 AM, 06:00 PM,9:00 AM, 05:00 PM,1:00 PM - 2:00 PM,1:00 PM - 2:00 PM,1:00 PM - 2:00 PM,1:00 AM - 2:00 AM,1:00 PM - 2:00 PM,12:30 PM - 1:00 PM,12:30 PM - 1:00 PM
8744,525,0,0,Y,1,CVS,Inside CVS Pharmacy,1479523,9139 BROADWAY AVE,BROOKFIELD,IL,60513,US,41.8283,-87.8501,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,CST,7083879982,7083879982,H,10.67,1873,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Travel Health | Ear Wax Removal | Post Vaccination Side Effects | Moderna COVID-19 Vaccine,Primary Series (ages 12 and older) | Mesa B2B | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Moderna COVID-19 Bivalent Booster (ages 12 and older) | Pfizer COVID-19 Bivalent Booster (ages 5 to 11 years) | Pfizer Bivalent (ages 18 mos to 4 yrs) | Patient Care Transformation | Chronic: Diabetes, Hypertension, etc. | Sleep Assessment | Fever and Cough or Shortness of breath | Antibody Test (for a previous COVID-19 infection)",8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 11:00 PM,8:00 AM, 11:00 PM,8:00 AM, 10:00 PM,8:00 AM, 7:00 PM,8:00 AM, 7:00 PM,8:00 AM, 7:00 PM,8:00 AM, 7:00 PM,8:00 AM, 7:00 PM,8:00 AM, 4:30 PM,9:00 AM, 4:30 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,9:00 AM, 06:00 PM,9:00 AM, 06:00 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
3163,1961,0,0,Y,1,CVS,Inside CVS Pharmacy,1475652,345 MADISON ST,OAK PARK,IL,60302,US,41.8797,-87.7836,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,CST,7083862157,7083862157,H,4.87,2623,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Ear Wax Removal | Post Vaccination Side Effects | Moderna COVID-19 Vaccine,Primary Series (ages 12 and older) | Pfizer COVID-19 Vaccine, Primary Series (ages 5 to 11 yrs) | Mesa B2B | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Pfizer COVID-19 Bivalent Booster (ages 12 and older) | Pfizer COVID-19 Bivalent Booster (ages 5 to 11 years) | Pfizer Bivalent (ages 18 mos to 4 yrs) | Patient Care Transformation | Chronic: Diabetes, Hypertension, etc. | Sleep Assessment | Fever and Cough or Shortness of breath | Antibody Test (for a previous COVID-19 infection)",7:00 AM, 11:00 PM,7:00 AM, 11:00 PM,7:00 AM, 11:00 PM,7:00 AM, 11:00 PM,7:00 AM, 11:00 PM,7:00 AM, 11:00 PM,7:00 AM, 10:00 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,9:00 AM, 5:30 PM,9:00 AM, 4:30 PM,9:00 AM, 09:00 PM,9:00 AM, 09:00 PM,9:00 AM, 09:00 PM,9:00 AM, 09:00 PM,9:00 AM, 09:00 PM,9:00 AM, 06:00 PM,9:00 AM, 05:00 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
